PULocationID,trips,revenue,avg_revenue,avg_fare_per_mile,avg_duration_per_mile,avg_tip_rate,Zone,Borough
249,72478,1598991.36,22.061747840724085,11.941221072148066,8.689891164352535,0.2048264229179114,West Village,Manhattan
250,308,9843.15,31.958279220779218,16.604561723418676,15.487211009349293,0.004165870893812071,Westchester Village/Unionport,Bronx
251,9,369.22,41.02444444444445,4.255279417138084,3.3964703452947598,0.0,Westerleigh,Staten Island
252,138,4495.92,32.57913043478261,4.3760959632587895,3.561237427777435,0.007990312514485023,Whitestone,Queens
253,12,438.09,36.5075,11.572641407911073,2.7578849810326656,0.005733944954128441,Willets Point,Queens
254,513,19307.62,37.636686159844054,12.683829358580411,6.034792540363844,0.001153636573009046,Williamsbridge/Olinville,Bronx
255,2634,72280.02,27.44116173120729,17.178681564418714,9.323252021466283,0.05294812765763117,Williamsburg (North Side),Brooklyn
256,1915,54520.51,28.470240208877286,26.283240714694948,17.620038204509413,0.054802796029161785,Williamsburg (South Side),Brooklyn
257,210,7117.17,33.891285714285715,8.420992659868585,5.723032692776207,0.025491665662671956,Windsor Terrace,Brooklyn
258,615,18694.48,30.39752845528455,36.94806226324249,18.157103076640595,0.00360082439479857,Woodhaven,Queens
259,270,10570.24,39.14903703703703,30.62066244457527,6.217853719564195,0.005188019930439712,Woodlawn/Wakefield,Bronx
260,1105,37243.52,33.70454298642534,28.016643891218415,13.481207206097556,0.04754456549289985,Woodside,Queens
261,14876,454557.59,30.55643923097607,20.68866844561595,14.74615722653218,0.17083418174784284,World Trade Center,Manhattan
262,46095,987296.81,21.418739776548435,14.337384377855098,10.59302337451479,0.19616980651348218,Yorkville East,Manhattan
263,63398,1286086.85,20.285921480172878,14.652673198068852,9.998024486497943,0.21070333955321036,Yorkville West,Manhattan
264,7482,210366.41,28.116333867949745,16.843454067185487,6.6998474374249355,0.2159469319571552,,Unknown
265,544,43771.79,80.46284926470588,452.8921931182239,3.5731791797183976,7.46034971414474,Outside of NYC,
